MATH4210-01 |Modern Algebra 1 ||Nichols, Preston |18/32|Open|MWF 3:00 - 3:50 PM; MAIN Campus, Kricker Hall , Lecture |3|08/20/12|12/07/12
MATH4400-01 |Mathematical Models ||O Connor, Christopher S |-2/20|Closed|TR 2:00 - 3:15 PM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
MATH4700-01 |Math Methods Secondary Teaching ||Hamilton, Virginia M |13/15|Open|TWR 7:30 - 11:50 AM; MAIN Campus, Off Campus 
MF 12:00 - 1:20 PM; MAIN Campus, Education , Education Conference 
W 12:00 - 1:20 PM; MAIN Campus, Education , Education Computer Lab |5|08/20/12|12/07/12
MATH4996-01 |Senior Research Project 1 ||Blau, Philip S |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-02 |Senior Research Project 1 ||Darbro, Douglas |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-03 |Senior Research Project 1 ||Fiske, Michael B |04/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-04 |Senior Research Project 1 ||Hamilton, Virginia M |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-05 |Senior Research Project 1 ||Li, Jinlu |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-06 |Senior Research Project 1 ||Mendris, Robert |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-07 |Senior Research Project 1 ||Nichols, Preston |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-08 |Senior Research Project 1 ||O Connor, Christopher S |04/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-09 |Senior Research Project 1 ||Maxson, Krista Taylor |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-10 |Senior Research Project 1 ||Whitaker, John J |02/05/12|Open|0:00 - 0:00 AM; MAIN Campus|2|08/20/12|12/07/12
MATH4996-11 |Senior Research Project 1 ||McKinney, Jennifer |05/05/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |2|08/20/12|12/07/12
MATH4997-01 |Senior Research Project 2 ||Blau, Philip S |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-02 |Senior Research Project 2 ||Darbro, Douglas |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-03 |Senior Research Project 2 ||Fiske, Michael B |04/05/12|Open|0:00 - 0:00 AM; MAIN Campus
0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-04 |Senior Research Project 2 ||Hamilton, Virginia M |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-05 |Senior Research Project 2 ||Li, Jinlu |04/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-06 |Senior Research Project 2 ||Mendris, Robert |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-07 |Senior Research Project 2 ||Nichols, Preston |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-08 |Senior Research Project 2 ||O Connor, Christopher S |04/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-09 |Senior Research Project 2 ||Maxson, Krista Taylor |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-10 |Senior Research Project 2 ||Whitaker, John J |05/05/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MATH4997-11 |Senior Research Project 2 ||McKinney, Jennifer |05/05/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
MLTC1140-01 |Introduction to Medical Lab ||Thoroughman, Marla H |03/12/12|Open|MW 1:00 - 2:20 PM; MAIN Campus, Health Sciences , PT and MLTC GPC 
MW 2:30 - 3:20 PM; MAIN Campus, Health Sciences , MLT Lab |3|08/20/12|12/07/12
MLTC1140-02 |Introduction to Medical Lab ||Thoroughman, Marla H |11/12/12|Open|MW 1:00 - 2:20 PM; MAIN Campus, Health Sciences , PT and MLTC GPC 
F 9:00 - 11:20 AM; MAIN Campus, Health Sciences , MLT Lab |3|08/20/12|12/07/12
MLTC2165-01 |Urinalysis and Body Fluids ||McGlone, Jean H |14/24|Open|TR 1:00 - 1:50 PM; MAIN Campus, Health Sciences , PT and MLTC GPC 
TR 2:00 - 3:20 PM; MAIN Campus, Health Sciences , MLT Lab |3|08/20/12|12/07/12
MLTC2170-01 |Immunohematology/Serology ||Thoroughman, Marla H |14/24|Open|TR 10:00 - 11:20 AM; MAIN Campus, Health Sciences , MLT Lab 
TR 8:00 - 9:50 AM; MAIN Campus, Health Sciences , RDLT/MLTC GPC |5|08/20/12|12/07/12
MLTC2180-01 |Microbiology/Parasitology ||McGlone, Jean H |14/24|Open|MW 8:00 - 9:50 AM; MAIN Campus, Health Sciences , RDLT/MLTC GPC 
MW 10:00 - 11:20 AM; MAIN Campus, Health Sciences , MLT Lab 
T 11:30AM - 12:30 PM; MAIN Campus, Health Sciences , MLT Lab |5|08/20/12|12/07/12
MLTC2999-01 |Topics in Med Lab ||McGlone, Jean H |18/26|Open|M 1:00 - 3:00 PM; MAIN Campus, Health Sciences , PT and MLTC Tiered GPC |2|08/20/12|12/07/12
MUSI1111-02 |Music Theory 1 ||Barnhart, Michael |09/15/12|Open|MWF 1:00 - 1:50 PM; MAIN Campus, Center for the Arts , Music Classroom |3|08/20/12|12/07/12
MUSI1201-02 |Music Appreciation ||Barnhart, Michael |14/15|Open|MWF 11:00 - 11:50 AM; MAIN Campus, Center for the Arts , Music Classroom |3|08/20/12|12/07/12
MUSI1201-03 |Music Appreciation ||Workman, Stanley Edward |09/30/12|Open|TR 12:30 - 1:45 PM; MAIN Campus, Center for the Arts , Music Classroom |3|08/20/12|12/07/12
MUSI1201-04 |Music Appreciation ||Workman, Stanley Edward |23/30|Open|TR 5:00 - 6:15 PM; MAIN Campus, Center for the Arts , Music Classroom |3|08/20/12|12/07/12
MUSI1311-01 |University Choir ||Workman, Stanley Edward |29/30|Open|MW 2:00 - 3:50 PM; MAIN Campus, Center for the Arts , Howland Recital Hall |1|08/20/12|12/07/12
MUSI1321-51 |Community Chorus ||Crothers-Marley, Shirley |24/30|Open|T 7:00 - 8:50 PM; MAIN Campus, Center for the Arts , Music Classroom |1|08/20/12|12/07/12
MUSI1341-01 |Shawnee Chorale ||Workman, Stanley Edward |16/20|Open|TR 3:00 - 4:50 PM; MAIN Campus, Center for the Arts , Howland Recital Hall |1|08/20/12|12/07/12
MUSI1351-51 |Instrumental Ensemble ||Daehler, F Carl |10/10/12|Open|M 7:00 - 7:50 PM; MAIN Campus, Center for the Arts , Howland Recital Hall |1|08/20/12|12/07/12
MUSI1421-01 |Beginning Piano ||Beery, Timothy R |0/10|Closed|M 9:00 - 9:50 AM; MAIN Campus, Center for the Arts , Vocal Music Room |1|08/20/12|12/07/12
MUSI1421-02 |Beginning Piano ||Beery, Timothy R |04/10/12|Open|W 2:00 - 2:50 PM; MAIN Campus, Center for the Arts , Vocal Music Room |1|08/20/12|12/07/12
MUSI1421-03 |Beginning Piano ||Beery, Timothy R |07/10/12|Open|W 9:00 - 9:50 AM; MAIN Campus, Center for the Arts , Vocal Music Room |1|08/20/12|12/07/12
MUSI1421-04 |Beginning Piano ||Beery, Timothy R |02/10/12|Open|M 4:00 - 4:50 PM; MAIN Campus, Center for the Arts , Vocal Music Room |1|08/20/12|12/07/12
MUSI1422-01 |Intermediate Piano ||Beery, Timothy R |08/10/12|Open|F 9:00 - 9:50 AM; MAIN Campus, Center for the Arts , Vocal Music Room |1|08/20/12|12/07/12
MUSI1431-51 |Beginning Guitar ||Parsley, Douglas H |05/10/12|Open|M 5:00 - 5:50 PM; MAIN Campus, Center for the Arts , Music Classroom |1|08/20/12|12/07/12
MUSI1431-52 |Beginning Guitar ||Parsley, Douglas H |05/10/12|Open|W 5:00 - 5:50 PM; MAIN Campus, Center for the Arts , Virtual Reality Room |1|08/20/12|12/07/12
MUSI1432-51 |Intermediate Guitar ||Parsley, Douglas H |09/10/12|Open|T 5:00 - 5:50 PM; MAIN Campus, Center for the Arts , Virtual Reality Room |1|08/20/12|12/07/12
MUSI2211-01 |Music History 1 ||Workman, Stanley Edward |17/25|Open|TR 11:00AM - 12:15 PM; MAIN Campus, Center for the Arts , Music Classroom |3|08/20/12|12/07/12
MUSI2999-01 |Special Topics in Music ||Meyer, Brian J |14/15|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
MUSI3411-01 |Applied Voice ||Crothers-Marley, Shirley |07/10/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MUSI3411-02 |Applied Voice ||Workman, Stanley Edward |10/10/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
MUSI3411-03 |Applied Voice ||Parker, Myra |05/10/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
MUSI3621-01 |Recording Studio 1 ||Barnhart, Michael |01/10/12|Open|MW 2:00 - 3:20 PM; MAIN Campus, Center for the Arts , Vocal Room |3|08/20/12|12/07/12
MUSI4621-01 |Recording Studio 2 ||Barnhart, Michael |05/06/12|Open|MW 2:00 - 3:20 PM; MAIN Campus, Center for the Arts , Vocal Room |3|08/20/12|12/07/12
NTSC1110-02 |Scientific Reasoning/Methodology ||Brown, Maurus |17/30|Open|T 8:00 - 10:50 AM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-03 |Scientific Reasoning/Methodology ||Brown, Maurus |25/30|Open|R 8:00 - 10:50 AM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-04 |Scientific Reasoning/Methodology ||Deal, D. R |15/30|Open|R 12:30 - 3:20 PM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-05 |Scientific Reasoning/Methodology ||Brown, Maurus |19/30|Open|F 8:00 - 10:50 AM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-06 |Scientific Reasoning/Methodology ||Deal, D. R |30/30|Open|T 12:30 - 3:20 PM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-30 |Scientific Reasoning/Methodology ||Minter, Matthew F |18/25|Open|T 6:00 - 8:50 PM; PIKE Campus, Pike County JVS |3|08/20/12|12/07/12
NTSC1110-51 |Scientific Reasoning/Methodology ||Hunter, Jeffrey C |04/30/12|Open|M 5:00 - 7:50 PM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC1110-52 |Scientific Reasoning/Methodology ||Harvey, Stephen J |17/30|Open|W 5:00 - 7:50 PM; MAIN Campus, Massie Hall , Botany Lab |3|08/20/12|12/07/12
NTSC3185-01 |Internship in Natural Science ||Bauer, Jeffrey A |12/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |3|08/20/12|12/07/12
NTSC3185-02 |Internship in Natural Science ||Shoemaker, Kurt |12/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |3|08/20/12|12/07/12
NTSC3850-51 |Ohio's Natural Heritage ||Deal, D. R 
Todt, David |03/20/12|Open|T 5:00 - 7:30 PM; MAIN Campus, Massie Hall , Botany Lab 
S 0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
OTAT1101-51 |Introduction to OT ||STAFF |36/36|Open|T 9:00 - 11:50 AM; MAIN Campus, Health Sciences , PT and MLTC GPC 
0:00 - 0:00 AM; Campus, Blank , blank |3|08/20/12|12/07/12
OTAT1102-51 |Therap Inter 1:Analysis of Occup ||Sissel, Melinda D |18/18|Open|T 4:00 - 4:50 PM; MAIN Campus, Health Sciences , OT Lab 
T 5:00 - 7:50 PM; MAIN Campus, Health Sciences , OT Lab |2|08/20/12|12/07/12
OTAT1102-52 |Therap Inter 1:Analysis of Occup ||Moore, Kimberly J |16/16|Open|F 9:00 - 9:50 AM; MAIN Campus, Health Sciences , OT Lab 
F 10:00AM - 12:50 PM; MAIN Campus, Health Sciences , OT Lab |2|08/20/12|12/07/12
OTAT1102-53 |Therap Inter 1:Analysis of Occup ||Moore, Kimberly J |18/18|Open|F 1:00 - 1:50 PM; MAIN Campus, Health Sciences , OT Lab 
F 2:00 - 4:50 PM; MAIN Campus, Health Sciences , OT Lab |2|08/20/12|12/07/12
OTAT2203-01 |Occup Thru Lifespan:Children ||STAFF |07/20/12|Open|M 1:00 - 3:50 PM; MAIN Campus, Health Sciences , MOT / OT GPC 
T 9:00 - 11:50 AM; MAIN Campus, Off Campus |4|08/20/12|12/07/12
OTAT2203-02 |Occup Thru Lifespan:Children ||STAFF |09/20/12|Open|F 1:00 - 3:50 PM; MAIN Campus, Health Sciences , MOT / OT GPC 
R 9:00 - 11:50 AM; MAIN Campus, Off Campus |4|08/20/12|12/07/12
OTAT2206-01 |Therap Interv 3:Enabling Parti ||Moore, Kimberly J |0/13|Closed|M 9:00 - 9:50 AM; MAIN Campus, Health Sciences , OT Lab 
M 10:00 - 11:50 AM; MAIN Campus, Health Sciences , OT Lab |2|08/20/12|12/07/12
OTAT2206-02 |Therap Interv 3:Enabling Parti ||Moore, Kimberly J |03/13/12|Open|M 1:00 - 1:50 PM; MAIN Campus, Health Sciences , OT Lab 
M 2:00 - 3:50 PM; MAIN Campus, Health Sciences , OT Lab |2|08/20/12|12/07/12
OTAT2210-01 |Occupations Thru Lifespan:Adults ||Sissel, Melinda D |04/13/12|Open|W 2:00 - 4:50 PM; MAIN Campus, Advanced Technology Ctr , Tiered Lecture Hall 
M 10:00AM - 12:50 PM; MAIN Campus, Health Sciences , MOT / OT GPC |4|08/20/12|12/07/12
OTAT2210-02 |Occupations Thru Lifespan:Adults ||Sissel, Melinda D |08/13/12|Open|W 2:00 - 4:50 PM; MAIN Campus, Advanced Technology Ctr , Tiered Lecture Hall 
W 10:00AM - 12:50 PM; MAIN Campus, Health Sciences , MOT / OT GPC |4|08/20/12|12/07/12
OTAT2210-03 |Occupations Thru Lifespan:Adults ||Sissel, Melinda D |26/35|Open|W 2:00 - 4:50 PM; MAIN Campus, Advanced Technology Ctr , Tiered Lecture Hall 
F 10:00AM - 12:50 PM; MAIN Campus, Health Sciences , OT GPC |4|08/20/12|12/07/12
OTAT2290-01 |Prac 2:Healthcare/Educ Settings ||STAFF |06/20/12|Open|W 1:00 - 1:50 PM; MAIN Campus, Health Sciences , MOT / OT GPC 
R 8:00AM - 3:50 PM; MAIN Campus, Off Campus |2|08/20/12|12/07/12
OTAT2290-02 |Prac 2:Healthcare/Educ Settings ||STAFF |09/20/12|Open|W 9:00 - 9:50 AM; MAIN Campus, Health Sciences , OT Lab 
T 8:00AM - 3:50 PM; MAIN Campus, Off Campus |2|08/20/12|12/07/12
PHIL1105-01 |Rhetoric and Reasoning ||Johnson, Daniel |13/24|Open|MW 3:30 - 4:45 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
PHIL2200-01 |Introduction to Philosophy ||Meriwether, Nicholas Kuraner |0/24|Closed|TR 9:30 - 10:45 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PHIL3320-01 |Ethics in Public/Private Life ||Johnson, Daniel |0/28|Closed|MWF 11:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PHIL3320-02 |Ethics in Public/Private Life ||Meriwether, Nicholas Kuraner |0/28|Closed|MW 2:00 - 3:15 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
PHIL3320-04 |Ethics in Public/Private Life ||Johnson, Daniel |0/28|Closed|MWF 12:00 - 12:50 PM; MAIN Campus, Kricker Hall , Lecture |3|08/20/12|12/07/12
PHIL3320-51 |Ethics in Public/Private Life ||Meriwether, Nicholas Kuraner |0/24|Closed|TR 5:00 - 6:15 PM; MAIN Campus, Massie Hall , Massie - GPC |3|08/20/12|12/07/12
PHIL3320-52 |Ethics in Public/Private Life ||Meriwether, Nicholas Kuraner |0/28|Closed|W 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PHIL3320-53 |Ethics in Public/Private Life ||McGlothlin, James |-1/28|Closed|R 5:00 - 7:30 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PHIL3340-01 |Philosophy of Sport ||Johnson, Daniel |13/28|Open|TR 12:30 - 1:45 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
PHYS2201-01 |Physics 1 (Mechanics and Energy) ||Simmons, James |02/24/12|Reopened|MWF 10:00 - 11:50 AM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2201-02 |Physics 1 (Mechanics and Energy) ||Simmons, James |01/24/12|Reopened|MWF 2:00 - 3:50 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2201-51 |Physics 1 (Mechanics and Energy) ||STAFF |0/24|Closed|TR 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2210-01 |Introductory Astronomy ||Hamilton, Timothy |14/24|Open|TR 9:30 - 10:45 AM; MAIN Campus, Massie Hall , Physics Lab 
W 6:30 - 9:20 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2211-01 |Calculus-Based Physics 1 ||STAFF |10/24/12|Open|MWF 12:00 - 1:50 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2211-02 |Calculus-Based Physics 1 ||Hamilton, Timothy |11/24/12|Open|TR 12:30 - 3:20 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PHYS2250-01 |Modern Physics ||STAFF |25/30|Open|TR 3:30 - 4:45 PM; MAIN Campus, Massie Hall , Physics Lab |3|08/20/12|12/07/12
PHYS3000-01 |Intermediate Laboratory ||Simmons, James |15/16|Open|TR 9:30 - 10:45 AM; MAIN Campus, Massie Hall , Physics Lab |2|08/20/12|12/07/12
PHYS4495-01 |Undergraduate Research ||Hamilton, Timothy |11/12/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
PHYS4495-02 |Undergraduate Research ||STAFF |12/12/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
PHYS4495-03 |Undergraduate Research ||Hamilton, Timothy |12/12/12|Open|0:00 - 0:00 AM; MAIN Campus|1|08/20/12|12/07/12
PSCI2251-01 |Physical Science by Inquiry 1 ||Weaver, Fred D |0/24|Closed|TR 1:30 - 4:20 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PSCI2252-01 |Physical Science by Inquiry 2 ||Weaver, Fred D |11/16/12|Open|TR 9:30AM - 12:20 PM; MAIN Campus, Massie Hall , Physics Lab |4|08/20/12|12/07/12
PSYC1101-01 |Introduction to Psychology ||Rudmann, Darrell |20/24|Open|TR 8:00 - 9:15 AM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC1101-02 |Introduction to Psychology ||Eaves, Sharon |48/65|Open|MWF 9:00 - 9:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC1101-03 |Introduction to Psychology ||Come, Gene S |42/65|Open|MWF 11:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC1101-04 |Introduction to Psychology ||Come, Gene S |116/120|Open|MWF 8:00 - 8:50 AM; MAIN Campus, Clark Memorial Library , Main Lecture Hall |3|08/20/12|12/07/12
PSYC1101-05 |Introduction to Psychology ||Come, Gene S |108/120|Open|MWF 9:00 - 9:50 AM; MAIN Campus, Clark Memorial Library , Main Lecture Hall |3|08/20/12|12/07/12
PSYC1101-07 |Introduction to Psychology ||Eaves, Sharon |19/24|Open|MTWRF 9:00AM - 12:45 PM; MAIN Campus, Massie Hall , Massie - GPC |3|07/30/12|08/10/12
PSYC1101-51 |Introduction to Psychology ||STAFF |111/120|Open|M 6:30 - 9:00 PM; MAIN Campus, Clark Memorial Library , Main Lecture Hall |3|08/20/12|12/07/12
PSYC1101-52 |Introduction to Psychology ||STAFF |49/65|Open|T 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC1101-53 |Introduction to Psychology ||STAFF |58/65|Open|R 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC1130-51 |Lifespan Dev for Health Sciences ||STAFF |0/60|Closed|T 6:30 - 9:00 PM; MAIN Campus, Clark Memorial Library , Left Lecture Hall |3|08/20/12|12/07/12
PSYC1130-52 |Lifespan Dev for Health Sciences ||STAFF |-7/1|Closed|W 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC2120-01 |Quantitative Mthds in Psychology ||Vick, Kyle A |0/24|Closed|MWF 10:00 - 10:50 AM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC2120-02 |Quantitative Mthds in Psychology ||Eaves, Sharon |-4/20|Closed|MWF 11:00 - 11:50 AM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC2121-01 |Experimental Psychology ||Vick, Kyle A |04/24/12|Open|MW 2:00 - 3:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC2130-01 |Child and Adolescent Psychology ||Eaves, Sharon |-1/40|Closed|TR 9:30 - 10:45 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC2130-02 |Child and Adolescent Psychology ||Eaves, Sharon |-3/40|Closed|TR 11:00AM - 12:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC2170-01 |Educational Psychology ||Eaves, Sharon |21/43|Open|TR 3:30 - 4:45 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC3111-01 |Learning and Memory ||Rudmann, Darrell |0/24|Closed|TR 9:30 - 10:45 AM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC3111-51 |Learning and Memory ||Rudmann, Darrell |0/24|Closed|W 6:30 - 9:00 PM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC3140-90 |Social Psychology ||Rudmann, Darrell |0/24|Closed|T 12:30 - 1:45 PM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC3141-01 |Personality ||Maxwell-Rader, Rhoni L |-1/24|Closed|MW 11:00AM - 12:15 PM; MAIN Campus, Massie Hall , Massie - GPC |3|08/20/12|12/07/12
PSYC3150-01 |Neurobiology of Behavior ||Vick, Kyle A |0/24|Closed|TR 11:00AM - 12:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC3151-01 |Sensation and Perception ||Vick, Kyle A |-3/24|Closed|TR 2:00 - 3:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
PSYC3160-01 |Abnormal Psychology ||Kacir, Christopher |-2/24|Closed|TR 9:30 - 10:45 AM; MAIN Campus, Kricker Hall , Lecture |3|08/20/12|12/07/12
PSYC3161-01 |Health Psychology ||Maxwell-Rader, Rhoni L |0/24|Closed|MW 2:00 - 3:15 PM; MAIN Campus, Massie Hall , Massie - GPC |3|08/20/12|12/07/12
PSYC3170-90 |History of Psychology ||Rudmann, Darrell |0/24|Closed|R 12:30 - 1:45 PM; MAIN Campus, Massie Hall , Computer Lab |3|08/20/12|12/07/12
PSYC4151-01 |Evolutionary Psychology ||Kacir, Christopher |0/15|Closed|TR 11:00AM - 12:15 PM; MAIN Campus, Massie Hall , Soc. Sc. Conference Room|3|08/20/12|12/07/12
PSYC4185-01 |Psychological Internship ||Maxwell-Rader, Rhoni L |05/10/12|Open|TR 3:30 - 4:45 PM; MAIN Campus, Massie Hall , Soc. Sc. Conference Room|3|08/20/12|12/07/12
PSYC4195-01 |Student Research in Psychology ||Douthat, Jeffrey S |12/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
PSYC4195-02 |Student Research in Psychology ||Vick, Kyle A |11/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
PSYC4195-03 |Student Research in Psychology ||Kacir, Christopher |10/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
PSYC4195-04 |Student Research in Psychology ||Rudmann, Darrell |12/12/12|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
PTAT1111-01 |Introduction to Physical Therapy ||Walker, Ryan K |0/20|Closed|TR 3:00 - 3:50 PM; MAIN Campus, Health Sciences , PT and MLTC Tiered GPC |2|08/20/12|12/07/12
PTAT2190-01 |Clinical Practicum 1 ||Barnette, April A |01/26/12|Open|MTWRF 8:00AM - 4:00 PM; MAIN Campus, Off Campus |1|07/30/12|08/10/12
PTAT2230-01 |Rehab.Proc Cardiopul/Musculo Lab ||Barnette, April A |05/01/32|Open|MW 10:00AM - 1:00 PM; MAIN Campus, Health Sciences , PT Lab |2|08/20/12|12/07/12
PTAT2231-01 |Rehab Concepts/Cardiopul/Musculo ||Barnette, April A |06/01/32|Open|MW 8:30 - 9:50 AM; MAIN Campus, Health Sciences , PT and MLTC Tiered GPC |3|08/20/12|12/07/12
PTAT2235-90 |PT Trends and Admin Procedures ||Evans, Neil |04/30/12|Open|T 5:30 - 7:00 PM; MAIN Campus, Health Sciences , PT and MLTC GPC |2|08/20/12|12/07/12
PTAT2240-01 |Neurology & Rehab Procedures Lab ||Walker, Ryan K |05/01/32|Open|TR 10:00AM - 1:00 PM; MAIN Campus, Health Sciences , PT Lab |2|08/20/12|12/07/12
PTAT2241-01 |Neurology and Rehab Concepts ||Walker, Ryan K |05/01/32|Open|TR 8:30 - 9:50 AM; MAIN Campus, Health Sciences , PT and MLTC Tiered GPC |3|08/20/12|12/07/12
RDLT1221-01 |Radiographic Procedures 2 ||Sykes, William W |16/30|Open|MW 1:30 - 2:50 PM; MAIN Campus, Health Sciences , RDLT/MLTC GPC 
0:00 - 0:00 AM; Campus, Blank , blank |3|08/20/12|12/07/12
RDLT1240-01 |Imaging Science and Equipment ||Sykes, William W |16/30|Open|MW 12:00 - 1:20 PM; MAIN Campus, Health Sciences , RDLT/MLTC GPC |3|08/20/12|12/07/12
RDLT1290-01 |Clinical Experience 1 ||Renfroe, Brenda S |16/30|Open|0:00 - 0:00 AM; MAIN Campus, Off Campus |2|08/20/12|12/07/12
RDLT2251-01 |Radiobiology and Rad Protection ||Renfroe, Brenda S |21/30|Open|TR 2:00 - 2:50 PM; MAIN Campus, Health Sciences , RDLT/MLTC GPC |2|08/20/12|12/07/12
RDLT2260-01 |Imaging Technology ||Sykes, William W |21/30|Open|TR 12:00 - 1:20 PM; MAIN Campus, Health Sciences , RDLT/MLTC GPC |3|08/20/12|12/07/12
